Date,Confirmed,Deceased,Recovered
2020-07-14,2496,87,1142
2020-07-15,3176,87,1076
2020-07-16,4169,104,1263
2020-07-17,3693,115,1028
2020-07-18,4537,93,1018
2020-07-19,4120,91,1290
2020-07-20,3648,72,730
2020-07-21,3649,61,1664
2020-07-22,4764,55,1780
2020-07-23,5030,97,2071
2020-07-24,5007,110,2037
2020-07-25,5072,72,2403
2020-07-26,5199,82,2088
2020-07-27,5324,75,1847
2020-07-28,5536,102,2819
2020-07-29,5503,90,2397
2020-07-30,6128,83,3793
2020-07-31,5483,84,3094
2020-08-01,5172,98,3860
2020-08-02,5532,84,4077
2020-08-03,4752,98,4775
2020-08-04,6259,110,6772
2020-08-05,5619,100,5407
2020-08-06,6805,93,5602
2020-08-07,6670,100,3951
2020-08-08,7178,93,5006
2020-08-09,5985,107,4670
2020-08-10,4267,114,5218
2020-08-11,6257,86,6473
2020-08-12,7883,113,7034
2020-08-13,6706,103,8609
2020-08-14,7908,104,6940
2020-08-15,8818,114,6629
2020-08-16,7040,116,6680
2020-08-17,6317,115,7071
2020-08-18,7665,139,8387
2020-08-19,8642,126,7201
2020-08-20,7385,102,6231
2020-08-21,7571,93,6561
2020-08-22,7330,93,7626
2020-08-23,5938,68,4996
2020-08-24,5851,127,8061
2020-08-25,8161,148,6814
2020-08-26,8580,133,7249
2020-08-27,9386,141,7866
2020-08-28,8960,136,7464
2020-08-29,8324,115,8110
2020-08-30,8852,106,7101
2020-08-31,6495,113,7238
2020-09-01,9058,135,5159
2020-09-02,9860,113,6287
2020-09-03,8865,104,7122
2020-09-04,9280,116,6161
2020-09-05,9746,128,9102
2020-09-06,9319,95,9575
2020-09-07,5773,141,7897
2020-09-08,7866,146,7803
2020-09-09,9540,128,6860
2020-09-10,9217,129,7021
2020-09-11,9464,130,12545
2020-09-12,9140,94,9557
2020-09-13,9894,104,8402
2020-09-14,8244,119,8865
2020-09-15,7576,97,7406
2020-09-16,9725,55,6580
2020-09-17,9366,93,7268
2020-09-18,8626,179,10949
2020-09-19,8364,114,10815
2020-09-20,8191,101,8611
2020-09-21,7339,122,9925
2020-09-22,6974,83,9073
2020-09-23,6997,38,5460
2020-09-24,7710,65,6748
2020-09-25,8655,86,5644
2020-09-26,8811,86,5417
2020-09-27,9543,79,6522
2020-09-28,6892,59,7509
2020-09-29,10453,136,6628
2020-09-30,8856,87,8890
2020-10-01,10070,130,7144
2020-10-02,8793,125,7094
2020-10-03,9886,100,8989
2020-10-04,10145,67,7287
2020-10-05,7051,84,7064
2020-10-06,9993,91,10228
2020-10-07,10947,113,9832
2020-10-08,10704,101,9613
2020-10-09,10913,114,9091
2020-10-10,10517,102,8337
2020-10-11,9523,75,10107
2020-10-12,7606,70,12030
2020-10-13,8191,87,10421
2020-10-14,9265,75,8662
2020-10-15,8477,85,8841
2020-10-16,7542,73,8580
2020-10-17,7184,71,8893
2020-10-18,7012,51,8344
2020-10-19,5018,64,8004
2020-10-20,6297,66,8500
2020-10-21,5872,88,9289
2020-10-22,5778,74,13217
2020-10-23,5356,51,8749
2020-10-24,4471,52,7153
2020-10-25,4439,32,10106
2020-10-26,3130,42,8715
2020-10-27,3691,44,7740
2020-10-28,3146,55,6260
2020-10-29,4025,45,7661
2020-10-30,3589,49,8521
2020-10-31,3014,28,7468
2020-11-01,3652,24,8053
2020-11-02,2576,29,8334
2020-11-03,2756,26,7140
2020-11-04,3377,34,8045
2020-11-05,3156,31,5723
2020-11-06,2960,35,2701
2020-11-07,2258,22,2235
2020-11-08,2740,22,2360
2020-11-09,1963,19,2686
2020-11-10,2362,20,4215
2020-11-11,2584,23,2881
2020-11-12,2116,21,3368
2020-11-13,2016,17,3443
2020-11-14,2154,17,2198
2020-11-15,1565,21,2363
2020-11-16,1157,12,2188
2020-11-17,1336,16,2100
2020-11-18,1791,21,1947
2020-11-19,1849,26,1800
2020-11-20,1781,17,2181
2020-11-21,1781,20,1799
2020-11-22,1704,13,1537
2020-11-23,1509,24,1645
2020-11-24,1870,17,1949
2020-11-25,1630,19,1333
2020-11-26,1505,12,1067
2020-11-27,1526,12,1451
2020-11-28,1522,12,2132
2020-11-29,1291,15,1530
2020-11-30,998,13,2209
2020-12-01,1330,14,886
2020-12-02,1440,16,983
2020-12-03,1446,13,894
2020-12-04,1247,13,877
2020-12-05,1325,12,1400
2020-12-06,1321,10,889
2020-12-07,998,11,1601
2020-12-08,1280,13,1019
2020-12-09,1279,20,3218
2020-12-10,1238,12,5076
2020-12-11,1210,16,1807
2020-12-12,1203,11,1531
2020-12-13,1196,5,2036
2020-12-14,830,10,2164
2020-12-15,1185,11,1594
2020-12-16,1240,6,1403
2020-12-17,1236,10,1497
2020-12-18,1222,8,1039
2020-12-19,1152,15,2147
2020-12-20,1194,5,1062
2020-12-21,772,7,1261
2020-12-22,1141,13,1136
2020-12-23,958,9,1206
2020-12-24,1143,1,1268
2020-12-25,1005,5,1102
2020-12-26,857,7,964
2020-12-27,911,11,1214
2020-12-28,653,8,1178
2020-12-29,662,4,1344
2020-12-30,973,7,1217
2020-12-31,952,9,1282
2021-01-01,877,6,1084
2021-01-02,755,3,976
2021-01-03,810,8,743
2021-01-04,600,3,1283
2021-01-05,815,8,1377
2021-01-06,784,6,1238
2021-01-07,761,7,812
2021-01-08,970,3,657
2021-01-09,899,4,872
2021-01-10,792,2,593
2021-01-11,496,4,797
2021-01-12,751,5,1181
2021-01-13,746,3,765
2021-01-14,408,3,564
2021-01-15,708,3,643
2021-01-16,584,4,676
2021-01-17,745,4,855
2021-01-18,435,9,973
2021-01-19,645,6,807
2021-01-20,501,4,665
2021-01-21,674,2,815
2021-01-22,324,3,890
2021-01-23,902,3,542
2021-01-24,573,4,401
2021-01-25,375,3,1036
2021-01-26,529,4,738
2021-01-27,428,3,760
2021-01-28,550,2,644
2021-01-29,468,2,607
2021-01-30,464,2,547
2021-01-31,522,4,465
2021-02-01,388,3,470
2021-02-02,395,3,412
2021-02-03,426,2,433
2021-02-04,474,2,470
2021-02-05,430,3,470
2021-02-06,531,3,434
2021-02-07,487,3,493
2021-02-08,328,3,350
2021-02-09,366,2,513
2021-02-10,415,3,322
2021-02-11,430,7,340
2021-02-12,380,8,405
2021-02-13,419,4,430
2021-02-14,414,2,486
2021-02-15,368,2,430
2021-02-16,438,6,344
2021-02-17,378,3,537
2021-02-18,406,6,306
2021-02-19,386,5,291
2021-02-20,490,5,389
2021-02-21,413,2,353
2021-02-22,317,5,287
2021-02-23,383,4,378
2021-02-24,334,6,313
2021-02-25,453,7,947
2021-02-26,571,4,642
2021-02-27,523,6,380
2021-02-28,521,5,350
2021-03-01,349,5,324
2021-03-02,437,7,309
2021-03-03,528,3,413
2021-03-04,571,4,496
2021-03-05,677,4,427
2021-03-06,580,5,355
2021-03-07,622,3,351
2021-03-08,436,5,478
2021-03-09,590,6,366
2021-03-10,760,6,331
2021-03-11,783,2,406
2021-03-12,833,5,545
2021-03-13,921,1,992
